Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Packet Length Mean,Protocol,Source Port,Destination Port,Label
5702034,189,53,7202.16203657722,60.203887143052796,0,28572,8080,DDoS
1276747,44,31,40844.51724480198,1128.5849951062653,17,43323,21,BENIGN
5416875,28,37,64802.87939401654,517.090344343565,0,31915,21,BENIGN
8704913,2,69,7851.772621182285,333.5399253315962,17,13710,21,BENIGN
3045415,820,37,34495.25470030681,28.101695821058208,17,53036,22,DDoS
3144580,290,53,94057.83539402632,81.01132854427085,6,36170,8080,DDoS
3570934,841,59,3063.5692206143262,46.0512585681056,6,56571,21,DDoS
4828861,87,76,75174.1879505943,259.4016520813507,6,63496,21,BENIGN
3940385,58,76,84137.49661359962,1141.5605161350798,0,30458,8080,BENIGN
6851903,52,46,27706.072541775018,1333.723669508519,17,6382,80,BENIGN
5742633,29,11,21471.436951981228,801.3926290463146,6,35874,3389,BENIGN
7324322,35,52,91482.08935862071,61.97199900112239,17,26377,22,BENIGN
2627244,75,32,76400.16954807244,560.4115828738435,6,57959,22,BENIGN
2825996,48,27,11338.07096070023,379.79042073500534,17,55205,3389,BENIGN
4936892,33,2,21219.72555164029,961.8682553868274,6,51582,443,BENIGN
4876972,75,81,62135.515499255445,787.9095465925202,6,16028,443,BENIGN
2740056,73,25,41941.69288968924,546.4905287243521,6,12973,3389,BENIGN
2620080,78,53,50417.43704378998,979.7876043458754,6,52933,80,BENIGN
721484,9,39,95154.24351022675,884.955337505634,6,43730,443,BENIGN
8908485,48,65,42023.54631919739,1361.6053842011877,17,32473,21,BENIGN
7716320,67,67,88168.1995814269,903.268369374523,6,41160,21,BENIGN
2887798,93,91,66074.47186605733,771.413589373215,17,24808,3389,BENIGN
2432693,83,91,12161.945871355618,1239.031724548012,6,48755,443,BENIGN
4031564,36,88,74450.70366477197,319.581110505752,17,4591,3389,BENIGN
49,1,0,52020.907395631475,380.4756344018123,6,23340,22,PortScan
8545206,71,46,22509.725039198856,1179.688239959826,6,52300,80,BENIGN
7357904,92,1,28954.932308229807,674.6783360078609,6,39129,8080,Bot
6133166,44,41,55733.24247507513,625.6690758968984,0,23531,80,BENIGN
2887396,82,33,60170.249014579305,1332.8753726271514,17,52597,443,BENIGN
6529945,60,93,96817.640402948,922.9613707537409,17,50228,8080,BENIGN
2736682,63,20,85472.01364105933,1208.305527791731,6,23123,3389,BENIGN
7956156,5,43,20583.92869952762,1218.561528502336,6,21761,3389,BENIGN
1100600,617,86,77399.20705671454,25.683000626024413,6,60547,80,DDoS
1576690,989,96,829.1808151645541,35.18052461240263,0,2758,80,DDoS
5594276,90,1,12980.8461165144,1429.7241812850002,6,47890,443,BENIGN
1962077,76,90,19970.041606628318,730.4400926495542,6,41826,443,BENIGN
7050026,40,58,59719.935265913795,1103.629989773056,17,4490,21,BENIGN
4032754,19,85,19468.50063001867,858.764691917879,0,46674,8080,BENIGN
664568,475,97,36527.29420353071,72.60398601307978,17,34719,8080,DDoS
6500342,65,15,24277.978214207953,308.8865956639851,0,38136,80,Infiltration
7900063,67,19,33741.66243799633,662.0730844752393,0,48525,8080,BENIGN
6978240,366,25,94245.14447340659,83.52050364781928,17,29616,443,DDoS
9268820,18,15,99737.635259543,764.6360151167775,17,23620,6667,Bot
3037199,50,69,68572.21062641092,1433.4011211037778,0,24472,8080,Bot
4828526,30,22,57230.78714556809,168.3767253234652,0,13965,443,BENIGN
8100806,66,41,70844.78458162832,583.1795667607863,6,43430,80,BENIGN
2042923,5,36,77165.22004189083,781.5302039791098,6,3723,22,BENIGN
1048273,93,71,73901.27436095144,1445.406854313335,17,17275,8080,Bot
8379441,97,5,8189.252820000481,766.3859291704167,0,47024,8080,Infiltration
9890733,42,36,31029.3419286774,1167.4080657789232,17,34131,6667,Bot
6579237,84,21,34343.13817897497,1128.9315999024843,6,52597,443,BENIGN
1912684,94,5,36925.447415014125,858.3371931541386,6,38772,3389,Infiltration
3777638,5,31,34431.3778651542,213.44059093925534,6,16657,22,BENIGN
225149,50,16,78709.22974503276,343.7628907382252,0,7424,80,BENIGN
9705899,85,37,74760.46678843783,375.4075827598218,17,29546,6667,Bot
747519,58,16,460.0302892651786,77.2162785295981,0,19971,80,BENIGN
65,1,0,29638.152349471904,581.2426545895303,0,37131,22,PortScan
5438784,84,22,62366.36477853256,923.5603091168275,6,48025,443,BENIGN
6030589,8,48,12026.562198879954,233.51412213368909,6,21407,3389,BENIGN
5537903,31,60,7119.829448553239,279.05329450202083,17,10596,443,BENIGN
2381032,12,48,82839.81194984817,1066.3397660359094,0,5966,8080,Bot
1654853,21,60,45268.42721720691,270.49501544259425,17,3379,21,BENIGN
8793480,94,76,85568.73679208534,220.29665487605567,17,13154,443,BENIGN
571207,62,31,82355.27271765655,1467.2059919555134,17,58969,6667,Bot
2086313,91,85,89337.05221405857,41.808215500421326,17,64014,3389,BENIGN
3358609,90,62,4827.4563560647075,501.6040906444569,6,43655,22,BENIGN
2779599,33,6,18613.006610838456,71.70625885815032,17,20187,8080,Bot
7313934,26,21,29614.31644014205,1260.3113265199868,6,23325,21,BENIGN
11,1,0,13623.038783786013,883.632857116005,17,45749,443,PortScan
1999354,40,5,48546.98207857142,90.96874228285752,6,52714,8080,BENIGN
5044942,65,60,79897.68900390586,930.7359879602565,17,9854,80,BENIGN
9376179,59,13,95118.18108497045,202.1826610972644,0,20093,3389,BENIGN
4156632,15,15,88957.4134476466,753.6842594286427,0,5099,443,BENIGN
6593010,137,2,45733.66800158083,40.294136843704926,6,22210,3389,DDoS
5561212,11,8,63649.110137095224,239.79040859436589,6,15557,21,BENIGN
5382958,55,46,23069.612344865287,755.6346034640344,17,18782,8080,BENIGN
5017750,2,84,40300.89999319198,696.9681750340266,0,63705,22,BENIGN
7188338,65,93,87118.2595420003,1375.3107058464527,17,24583,80,BENIGN
7909799,95,93,2919.752201948078,1493.6380639714519,6,39142,21,BENIGN
3617656,44,41,53275.92726434743,988.622181014969,17,19134,8080,Bot
258617,16,41,87279.82978990213,1285.1915503182317,0,16476,443,BENIGN
9745841,22,95,12200.987385076045,977.3852970066616,0,42640,21,BENIGN
6428640,18,22,98254.62019511219,1316.9036580378604,0,15375,8080,Bot
705575,47,2,1239.1463981169193,661.2426368094807,0,64501,6667,Bot
9136721,81,0,88612.00114631643,919.8249895937811,0,25200,21,BENIGN
9640786,30,66,35367.257439496694,1270.8508942671015,6,9004,443,BENIGN
4338943,549,70,13269.058167776271,66.16466166600009,17,39107,21,DDoS
424326,99,2,15735.81752545351,56.53044530943127,17,40841,6667,Bot
4118023,58,99,70117.87183542708,173.84998458556595,17,40399,22,BENIGN
5613301,62,48,87071.9676655944,1398.1346507804278,6,20370,3389,BENIGN
6303845,85,66,64106.63538067879,861.3929792071064,6,58278,3389,Infiltration
699056,80,54,92872.4971360753,1485.4842990221173,6,5937,22,BENIGN
3403196,6,3,84247.87950568991,1193.0969032209928,6,63692,8080,Bot
6278702,67,30,903.1806940650422,1230.8474719398537,17,53051,80,BENIGN
9143658,546,65,66942.96644301347,20.069804625007226,0,50755,21,DDoS
6143426,43,77,30463.468871429257,401.1612539957986,0,49278,8080,Bot
175311,85,63,45450.00117204101,905.4235774931827,6,42143,3389,BENIGN
7519917,77,30,9403.074813422674,1320.9675059797987,17,4596,443,BENIGN
7412720,18,62,28209.91618716504,1094.0337928883048,17,27089,21,BENIGN
4258050,131,65,63268.596743250746,42.27099764855147,6,20303,3389,DDoS
8654506,60,30,21838.2130256324,1134.7367045407368,17,29528,6667,Bot
9919522,88,46,64753.666827119305,1041.7884823472402,0,11761,8080,BENIGN
6048155,27,21,92303.21707966723,1371.3161088592951,6,34255,80,BENIGN
1883476,68,73,494.0305004957235,410.06469023462506,17,27989,21,BENIGN
3891213,22,93,78577.07197298584,196.58095970037436,17,58875,21,BENIGN
7021088,24,96,64131.88801631883,715.6757211989504,17,23191,443,BENIGN
8544391,40,82,4663.276273379224,554.3996000759837,6,59675,80,BENIGN
4730841,74,45,79016.71372452204,1462.794497659128,0,7318,443,BENIGN
5605226,66,88,22452.103513713108,31.106197746055333,17,51197,443,Infiltration
1906139,40,57,26582.054072262483,1401.4069317300982,6,44606,80,BENIGN
1455565,6,60,9351.568246937337,1433.5172492999468,6,36725,8080,BENIGN
9382878,893,45,53437.98153432594,34.53070574732229,17,36734,22,DDoS
211930,81,0,49822.37402682267,1336.5633796955872,6,14007,3389,BENIGN
5439481,87,95,34717.4506336289,716.7526826545354,0,7380,22,BENIGN
5987129,30,24,16875.380776677306,1153.9030899517222,0,50169,8080,BENIGN
6516716,21,60,83795.35544990658,137.2981860797222,6,24136,80,BENIGN
3329149,62,80,87637.84300676717,1433.704279294759,17,53569,21,BENIGN
4756076,10,13,54057.96107136721,919.1717430800152,0,15269,80,BENIGN
8910706,13,44,24422.533359937814,1350.0675689129248,17,28443,3389,BENIGN
6897773,76,76,9611.006569868397,1015.9853794307218,6,50841,443,BENIGN
3746269,322,38,86854.41674915627,26.12369797194999,0,40123,3389,DDoS
6002396,68,65,9605.27195895543,275.29361280312037,17,37435,80,BENIGN
75488,39,31,1318.0037749451312,283.3721127090247,6,34559,22,BENIGN
6810283,24,95,46939.75773386387,719.4040320904833,17,47066,21,BENIGN
1775867,34,57,73127.10219793342,1308.2544791492383,0,60598,8080,Bot
7983923,899,55,45753.70044770406,58.71162387283066,6,9599,8080,DDoS
8373396,41,5,5141.06069865361,1497.6100214461007,6,46104,80,BENIGN
7467966,262,88,69002.91134218228,70.4812411865762,17,63380,21,DDoS
5494439,79,66,64233.26205578509,600.9869805836872,17,49688,8080,Bot
5877909,50,81,68152.9731124555,394.6151295214924,6,2361,21,BENIGN
6396667,4,49,21120.249134904945,1384.5542208451682,0,60453,22,BENIGN
9886326,51,37,79569.84091451991,202.35319647022084,0,21805,443,BENIGN
27,1,0,47916.82117481334,533.9891044203636,17,29642,21,PortScan
58,1,0,53635.28105904403,144.1902757711106,17,37851,21,PortScan
7667957,8,23,54583.00096542491,1431.1241740021912,17,43376,8080,Bot
4428790,45,53,28680.6437071201,934.0819640395733,0,3171,8080,BENIGN
5439533,88,33,25013.41043370423,517.5458741166893,0,2435,80,BENIGN
8889882,28,38,476.61304815364014,427.7150847481834,17,44690,22,Infiltration
2881877,741,87,39661.03420554003,23.71010829254029,17,23997,21,DDoS
2749096,65,99,48510.298393906545,155.2401459707609,6,43799,443,BENIGN
195346,998,91,74280.37456552986,31.03129433562963,6,32213,21,DDoS
3696276,81,47,6662.696094429998,776.191757887076,6,37942,443,BENIGN
8899791,62,48,92398.94123987113,1093.1452245312903,6,41455,443,BENIGN
1012484,772,33,26395.84682470415,94.58329430091483,17,31640,3389,DDoS
8143578,38,79,36672.06901282478,765.5489060974982,0,44615,3389,BENIGN
867064,26,99,4836.24655952618,332.4074817638946,0,7922,443,BENIGN
8437812,24,6,65313.64108181233,1227.8200296384837,6,52350,8080,BENIGN
863763,39,17,70892.27973898669,1167.407014564738,0,37843,80,BENIGN
5783282,21,69,92879.12172897655,239.3394398106712,6,4416,3389,BENIGN
6980671,94,91,33682.900331522884,130.27021308937805,17,49917,22,BENIGN
5334638,47,33,25736.872987823346,1239.811170100985,6,32835,3389,BENIGN
6349549,48,50,72608.65035708707,182.27889901411038,0,4491,8080,BENIGN
1206961,13,92,70680.08884429278,831.7562914142965,0,29848,8080,BENIGN
64,1,0,93712.40578533869,811.0412009384822,0,43156,443,PortScan
2891105,32,13,20531.862423328395,320.35722083559097,17,41362,8080,BENIGN
4936700,35,68,70529.26226945352,895.2075695094785,6,9441,22,BENIGN
4736419,19,88,6686.857718935424,764.0777070476128,17,46917,22,Infiltration
257781,14,7,48036.81067572186,773.6000491122455,17,11955,21,BENIGN
8482726,106,14,11939.077726570835,37.849027453448485,6,35125,8080,DDoS
5629581,86,82,65314.59880944719,1260.8742642492475,0,50594,3389,BENIGN
2054880,312,58,60146.676169168575,80.7990197243206,0,46594,21,DDoS
7991308,68,10,4883.293362972862,669.1621108160306,0,21792,3389,BENIGN
4423508,45,19,31961.782258475614,404.52821008348906,0,60616,22,Infiltration
842286,19,54,39503.36322767527,1275.6812129040284,17,23046,8080,BENIGN
5352827,64,35,24806.026951296444,353.11911639777924,6,38760,6667,Bot
9882001,66,81,3867.0044018810136,1155.196738877384,6,11930,8080,Bot
7116455,79,13,31882.18961060588,925.0426771404599,6,52992,8080,Bot
7226685,66,57,79262.49014508285,1314.6895779624435,17,50343,3389,BENIGN
5539017,75,37,36010.90885916426,898.815035523194,0,55185,21,BENIGN
1125005,45,88,32336.97552343533,843.5968622772007,0,27298,21,BENIGN
3106058,87,79,94175.31379115845,1205.6723105806393,6,49488,443,BENIGN
5559377,74,81,4163.07187145013,852.4799704173807,0,43302,8080,Bot
3258184,67,0,76728.8195641983,1269.9222472904564,17,64891,443,BENIGN
8593159,69,64,48309.359831434995,92.99068411749404,0,4106,8080,Bot
1980390,3,0,94446.25075105407,752.8217834175757,0,36196,443,BENIGN
403422,38,84,39347.07441633918,1222.7834397990594,0,16172,80,BENIGN
4310896,77,59,70804.23370055218,1275.5804174349912,6,27594,8080,BENIGN
5181157,42,24,6993.536439051484,1254.4019585658634,17,52354,80,BENIGN
7017503,83,90,92877.24255838811,914.4843530251143,6,48332,22,BENIGN
4077816,40,9,34454.266679859255,1491.0775863673505,17,33203,3389,BENIGN
6941547,50,49,52400.45757842865,288.4517355524082,6,23867,21,BENIGN
5037385,35,11,13848.160876296712,278.19721749355136,17,38491,80,Infiltration
1908902,24,91,94555.78712202408,68.57755829627223,17,4409,22,BENIGN
7335001,700,31,67297.04039298935,79.81879959939559,6,40421,22,DDoS
1548175,17,32,5394.747683611223,535.0703511823929,6,64437,8080,Bot
494048,40,71,15520.677917928339,1147.8401857173797,0,50286,443,BENIGN
65,1,0,39983.39976426497,108.37126290770958,17,39201,22,PortScan
15,1,0,21677.101238427178,462.05839736833553,17,25846,3389,PortScan
6690021,44,49,30462.556951633058,943.2940652644544,17,13723,80,BENIGN
8383290,23,60,99749.11608761764,796.6745422269122,17,11836,21,BENIGN
7228261,179,40,65864.86971498026,45.72660019009171,17,46529,80,DDoS
780741,66,56,92221.7602314452,703.1575109324232,0,16248,443,BENIGN
4466234,436,1,43579.8374854329,36.32935193973013,0,39533,21,DDoS
1554305,35,98,71028.22844905678,823.2011389292658,0,11201,22,BENIGN
6607063,29,97,45969.02921612887,163.4733357215038,17,51620,80,BENIGN
6651243,7,69,32822.45428550241,961.1844771880787,6,33167,3389,BENIGN
2551431,93,30,51917.314650105625,249.92921555871342,6,10695,80,BENIGN
3127848,452,22,42731.10417874867,39.51604428925812,17,12007,3389,DDoS
9223744,37,75,98054.06486806937,211.09860613836472,0,5244,22,BENIGN
4001170,23,53,49616.64052164009,613.0514418338701,6,56010,22,BENIGN
7365724,97,27,81111.31328987954,540.7106862839594,6,61356,443,BENIGN
2883891,8,78,66681.94682958485,1139.4878357528685,0,33550,443,BENIGN
3496705,458,18,47962.72372174225,65.27191735868556,17,19715,22,DDoS
4948700,48,75,47415.00724663361,1406.891454196426,17,50710,21,BENIGN
82,1,0,34189.01170620377,1384.4277648887592,17,15047,22,PortScan
9694195,79,1,10698.180763205612,1092.9941222708171,17,42063,22,BENIGN
5311599,24,10,76146.93289373167,1160.4668960728918,17,21775,8080,BENIGN
308723,90,43,91809.4793200539,944.870376534085,6,56151,21,Infiltration
3647471,47,58,21795.485466011767,1043.6615815021848,0,37428,21,BENIGN
3297003,53,58,92567.34939291974,933.4891055774742,6,47521,3389,BENIGN
9579110,39,37,23230.421805827817,481.412246326059,6,26001,443,BENIGN
5998323,67,24,53007.91019837752,539.0205821562956,6,20532,443,BENIGN
1147216,66,20,34362.19961271378,870.6060653950408,0,46351,443,BENIGN
3772863,6,41,11450.87859122582,1085.861852544328,6,1919,80,BENIGN
89,1,0,5283.837495554733,621.0561880293487,6,40163,21,PortScan
310475,73,8,36534.65321442274,231.14834522359675,17,7101,8080,Bot
2126553,74,11,4734.386454943995,699.9374091618579,0,37555,443,BENIGN
1271400,36,9,10420.64375378513,1445.5179743918825,17,30066,443,BENIGN
5238731,570,58,14229.75787979842,50.492721633595956,17,21304,443,DDoS
3842511,88,4,191.57061789990547,980.6222487019752,6,52935,443,BENIGN
6310308,86,32,15325.221584365345,1474.1618612822226,17,52415,443,BENIGN
9404124,78,68,57727.86803783746,576.831824801732,6,59347,80,BENIGN
6127864,42,79,81952.31220959364,1334.0677410855717,17,20502,8080,BENIGN
5859146,45,62,19342.995940806984,1298.7329014205116,0,43559,21,BENIGN
6034307,44,28,8087.260384750028,521.7865393573013,0,62349,8080,Bot
7940979,91,17,72951.41984358722,165.80564117134543,17,18767,22,BENIGN
3341961,33,92,816.2711457216031,284.23794875884187,6,16613,3389,Infiltration
7359301,60,5,73416.21020363813,561.3087835901541,6,2577,21,BENIGN
2615904,876,52,13111.72358668813,59.64522865882965,6,19943,443,DDoS
4312817,93,81,22828.50621194035,426.1862146711837,17,25586,22,BENIGN
1982343,422,31,12006.991088802954,84.92899865309529,6,16093,3389,DDoS
1,1,0,24733.815705139452,288.41973471332943,17,59555,22,PortScan
5986517,70,46,79817.59384617949,1455.3223900229784,0,54243,22,BENIGN
7863120,83,30,13254.410512507575,454.53471238903575,6,14758,22,BENIGN
3270309,77,61,99416.5632293534,956.9765498929843,17,18791,443,BENIGN
8604108,26,55,32709.77760977919,123.14301221638884,6,45224,8080,Bot
7324088,275,10,92196.81255083288,60.18371078370693,17,8704,22,DDoS
3324764,21,25,19003.307983554663,331.85140144000815,6,48976,8080,BENIGN
8210980,2,91,18789.751994440172,25.056669652160505,0,36187,443,BENIGN
3594158,47,26,56533.56830430738,252.0192858216398,17,55037,22,BENIGN
4584358,30,82,5060.008490467793,897.7934017590425,17,47302,22,BENIGN
8117754,27,56,80100.28976355928,597.0818563428951,0,37075,8080,BENIGN
4212477,71,26,43961.525066805385,1089.4050524297238,0,65193,3389,BENIGN
9633333,20,58,69919.64733528545,1013.1904084543706,6,47255,80,BENIGN
19,1,0,17463.22034960194,1202.9632733317196,17,52084,80,PortScan
6906217,95,19,64235.735078619036,1303.1970340882913,17,28224,8080,BENIGN
6112774,23,2,59407.06543516936,1233.3417446230194,6,11793,3389,BENIGN
4809209,13,15,75566.12519179437,683.1300427832094,6,36953,80,BENIGN
3735566,81,43,29740.12926509706,476.91704094095144,17,26637,21,Infiltration
1583346,262,92,93316.55749715092,99.61831405907805,0,17426,3389,DDoS
726431,14,78,96130.10693957319,811.9901898243022,6,22609,21,BENIGN
1794391,929,29,86812.36112213547,73.26670430540074,17,56056,3389,DDoS
6353485,937,39,57203.37661605418,36.57981265001653,6,26220,21,DDoS
4952175,3,64,42028.827066135054,176.55388520365474,0,41478,80,Infiltration
3898706,822,28,5799.241856995485,59.96150256986142,17,6975,21,DDoS
2878217,90,29,94722.78014609896,1124.1511685980222,17,64513,21,BENIGN
4481717,82,31,95178.13436983668,290.59169791913524,17,6406,80,BENIGN
7374726,96,9,1868.8454979683854,225.77601540023224,0,61979,8080,Bot
5288013,78,90,35688.75466407201,445.26792315472994,6,45915,3389,Infiltration
3733249,47,50,88003.63682582618,569.1526928066545,0,27113,443,BENIGN
5316841,3,7,8085.20330396183,506.2520529833588,0,19792,21,BENIGN
2804902,1,50,19656.637671020737,574.415969599319,0,36125,3389,BENIGN
4157363,90,35,97867.73168195908,227.07026748846036,17,38141,80,BENIGN
4488298,24,54,84728.88121203486,264.78483380194467,0,52820,443,BENIGN
9515506,35,34,91206.34940837637,369.0357698044102,17,61924,443,BENIGN
2733560,14,35,14215.441865531719,614.9481858309023,17,41160,3389,Infiltration
7084709,859,55,21131.595896684496,85.07341775709315,6,31011,22,DDoS
6216638,13,35,60541.658435174904,1191.175698511382,6,50035,8080,Bot
4115462,47,88,50173.822100269914,797.7665116293524,0,26901,21,BENIGN
1252657,689,83,29850.339054704888,37.46412279116023,17,61774,8080,DDoS
1490787,78,60,88384.62997372464,849.6775429177721,17,16973,3389,BENIGN
9311868,85,61,90138.8615535573,610.1870866721989,6,45265,21,BENIGN
4057125,26,80,29168.401014661114,1471.1152822039217,17,26237,22,Infiltration
5272964,3,86,15575.31405919398,75.24659017533159,0,35055,443,BENIGN
3789063,51,24,14909.242077031347,339.4399116024708,17,64277,3389,BENIGN
56,1,0,48442.519539193905,441.28895400950836,0,1942,22,PortScan
